Name,Url,SizeOfOptionalHeader,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags
WUDFHost.exe,http://9779.info/%E5%87%A0%E4%BD%95%E5%9B%BE%E5%BD%A2%E6%8B%BC%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,224,9,0,181760,14848,0,177865,4096,188416,512,6,1,6,1,5,1,208896,1024,253220,2,33088,262144,8192,1048576,4096
DismHost.exe,http://9779.info/%E5%A2%99%E5%A3%81%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%A4%A7%E5%9B%BE/,224,9,0,69632,112640,0,39404,4096,73728,512,6,1,6,1,5,1,188416,1024,128116,2,33088,262144,8192,1048576,4096
dfrgui.exe,portuense.it,224,9,0,99328,487424,0,82393,4096,106496,512,6,1,6,1,6,1,598016,1024,632110,2,33088,262144,8192,1048576,4096
setupugc.exe,http://www.kfzimg.com/G01/M01/F9/73/o4YBAFQcsi2Afc_AAAApw28uvmU439_n.jpg,224,9,0,96256,16384,0,54530,4096,102400,512,6,1,6,1,6,1,122880,1024,147290,2,33088,262144,8192,1048576,4096
diskpart.exe,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,122368,11264,0,119081,4096,126976,512,6,1,6,1,6,1,143360,1024,150961,3,33088,262144,8192,1048576,4096
diskraid.exe,http://isikpandizot.com/galeri/index.php/combined/css/ebadbc53dbfa23b70eb15a2eb474f9e3,224,9,0,260608,17408,0,260958,4096,266240,512,6,1,6,1,6,1,290816,1024,327098,3,33088,262144,8192,1048576,4096
dnscacheugc.exe,http://9779.info/%E5%BD%A9%E8%89%B2%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,224,9,0,22528,6144,0,18830,4096,28672,512,6,1,6,1,6,1,40960,1024,69663,3,33088,262144,8192,1048576,4096
dnscacheugc.exe,http://www.google.com/recaptcha/api/noscript?k=6LcD9swSAAAAAO1fRCyDCmOB_N24aG7AXJ6kId9s,224,9,0,22528,6144,0,18830,4096,28672,512,6,1,6,1,6,1,40960,1024,71348,3,33088,262144,8192,1048576,4096
dnscacheugc.exe,http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js,224,9,0,22528,6144,0,18830,4096,28672,512,6,1,6,1,6,1,40960,1024,82799,3,33088,262144,8192,1048576,4096
dnscacheugc.exe,http://lovettz.com/starburst-wall-decor-beauty-star/decorative-wall-shelf-wood-design/,224,9,0,22528,6144,0,18990,4096,28672,512,6,1,6,1,6,1,40960,1024,77612,3,33088,262144,8192,1048576,4096
dnscacheugc.exe,http://twitter.com/share?url=http://www.greeteasy.com/sending-warm-wishes-on-ganesh-chaturthi/,224,9,0,22528,6144,0,18990,4096,28672,512,6,1,6,1,6,1,40960,1024,41545,3,33088,262144,8192,1048576,4096
IMEPADSV.EXE,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,111104,171008,0,20137,4096,118784,512,6,1,6,1,6,1,294912,1024,286831,2,33088,262144,8192,1048576,4096
Mcx2Prov.exe,http://9779.info/%E5%90%B8%E7%AE%A1%20%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,156672,13312,0,122817,4096,163840,512,6,1,6,1,6,1,180224,1536,217225,2,33088,262144,8192,1048576,4096
ehprivjob.exe,77.228.191.183:7890/zejius/5GPR0iy9/bot.exe,224,9,0,210432,15872,0,175314,4096,217088,512,6,1,6,1,6,1,237568,1024,238787,3,33088,262144,8192,1048576,4096
ehprivjob.exe,oasis-lab.sk,224,9,0,211456,15872,0,176557,4096,217088,512,6,1,6,1,6,1,237568,1024,289695,3,33088,262144,8192,1048576,4096
ehprivjob.exe,http://9779.info/%E6%88%91%E7%9A%84%E5%AE%B6%E5%9B%AD%E6%8A%98%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,211456,15872,0,176557,4096,217088,512,6,1,6,1,6,1,237568,1024,258963,3,33088,262144,8192,1048576,4096
ehrec.exe,http://www.facebook.com/sharer.php?u=http://www.greeteasy.com/happy-ganesh-chaturthi-1/,224,9,0,57344,9728,0,14144,4096,65536,512,6,1,6,1,6,1,77824,1024,122165,2,33088,262144,8192,1048576,4096
ehtray.exe,http://www.3344mt.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,224,9,0,122880,22528,0,36662,4096,147456,512,6,1,6,1,6,1,155648,1024,161319,2,33088,262144,8192,1048576,4096
ehvid.exe,http://bisaneema.org/%e0%a4%ac%e0%a5%80%e0%a4%b8%e0%a4%be-%e0%a4%a8%e0%a5%80%e0%a4%ae%e0%a4%be-%e0%a4%b8%e0%a4%ae%e0%a4%be%e0%a4%9c-%e0%a4%8f%e0%a4%95-%e0%a4%aa%e0%a4%b0%e0%a4%bf%e0%a4%9a%e0%a4%af/,224,9,0,220672,14848,0,62509,4096,249856,512,6,1,6,1,6,1,245760,1024,277792,2,33088,262144,8192,1048576,4096
WerFaultSecure.exe,http://www.vilagnomad.com/wp-content/plugins/cforms146/styling/calendar.css,224,9,0,18432,9728,0,11673,4096,24576,512,6,1,6,1,6,1,40960,1024,78068,2,33088,262144,8192,1048576,4096
eudcsettings.exe,http://9779.info/%E5%85%B3%E4%BA%8E%E5%B7%A5%E4%BD%9C%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,9216,3584,0,10640,4096,16384,512,6,1,6,1,6,1,28672,1024,70729,3,33088,262144,8192,1048576,4096
eudcedit.exe,http://image1.flc168.net/CM000071/201303/201303061008033321.css?dc=20150715111442,224,9,0,173056,126464,0,158896,4096,180224,512,6,1,6,1,6,1,311296,1024,293981,2,33088,262144,8192,1048576,4096
explorer.exe,http://9779.info/%E6%84%9F%E6%81%A9%E5%A4%A7%E8%87%AA%E7%84%B6%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,224,9,0,716288,1897472,0,174303,4096,720896,512,6,1,6,1,6,1,2621440,1536,2676192,2,32832,262144,57344,1048576,4096
explorer.exe,http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,717312,1897472,0,174283,4096,720896,512,6,1,6,1,6,1,2625536,1536,2654416,2,32832,262144,57344,1048576,4096
explorer.exe,http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,717824,1897472,0,173687,4096,720896,512,6,1,6,1,6,1,2625536,1536,2668233,2,32832,262144,57344,1048576,4096
explorer.exe,http://fb.com.accounts.login.userid.230758.fbsacc.com/frd/fbn/?next=http%3A%2F%2Fwww.fb.com%2videos%2F%3A%4A%4ID%1A,224,9,0,716288,1897472,0,174303,4096,720896,512,6,1,6,1,6,1,2621440,1536,2630451,2,32832,262144,57344,1048576,4096
explorer.exe,http://9779.info/%E5%B8%83%E8%B4%B4%E7%94%BB%20%E5%8D%A1%E9%80%9A%E5%9B%BE%E7%89%87/,224,9,0,717312,1897472,0,174283,4096,720896,512,6,1,6,1,6,1,2625536,1536,2656451,2,32832,262144,57344,1048576,4096
explorer.exe,http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/green-style.css,224,9,0,717824,1897472,0,173687,4096,720896,512,6,1,6,1,6,1,2625536,1536,2664761,2,32832,262144,57344,1048576,4096
explorer.exe,http://9779.info/%E5%86%B0%E6%B7%87%E6%B7%8B%E5%84%BF%E7%AB%A5%E7%94%BB/,224,9,0,718336,1897472,0,200442,4096,720896,512,6,1,6,1,6,1,2625536,1536,2648680,2,32832,262144,57344,1048576,4096
FXSCOVER.exe,http://goldcity888.com/theme/topic/ironman/ironman_files/style.css,224,9,0,151040,41984,0,120722,4096,155648,512,6,1,6,1,6,1,204800,1024,249186,2,33088,262144,8192,1048576,4096
WFS.exe,http://hotlinegsm.com/accessories/flip-case-cover-for-samsung-galaxy-s3-detail,224,9,0,481792,325120,0,120940,4096,487424,512,6,1,6,1,6,1,815104,1536,841659,2,33088,262144,8192,1048576,4096
FXSCOVER.exe,aestheticlasercentre.co.za/images/mav/server/file.php,224,9,0,151552,41984,0,121110,4096,155648,512,6,1,6,1,6,1,204800,1024,246098,2,33088,262144,8192,1048576,4096
FXSCOVER.exe,http://www.west263.com/services/domain/aprice_show.asp?d=bigtruckstopseek.cn,224,9,0,151552,41984,0,121110,4096,155648,512,6,1,6,1,6,1,204800,1024,239451,2,33088,262144,8192,1048576,4096
FXSCOVER.exe,http://zoetekroon.nl/wp-content/themes/simplo/css/prettyPhoto.css,224,9,0,151040,41984,0,120722,4096,155648,512,6,1,6,1,6,1,204800,1024,199043,2,33088,262144,8192,1048576,4096
FXSCOVER.exe,http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,224,9,0,151552,41984,0,121110,4096,155648,512,6,1,6,1,6,1,204800,1024,228565,2,33088,262144,8192,1048576,4096
explorer.exe,http://lovettz.com/elephant-wall-decor-home-design/elephant-wall-decor-living-room/,224,9,0,716288,1897472,0,174303,4096,720896,512,6,1,6,1,6,1,2621440,1536,2631818,2,32832,262144,57344,1048576,4096
explorer.exe,http://lovettz.com/elephant-wall-decor-home-design/elephant-wall-decor-wood-style/,224,9,0,718336,1897472,0,200450,4096,720896,512,6,1,6,1,6,1,2625536,1536,2671348,2,32832,262144,57344,1048576,4096
FXSSVC.exe,http://down10b.zol.com.cn/zoldownload/wsextat81_98009.exe,224,9,0,471552,52224,0,374325,4096,479232,512,6,1,6,1,6,1,536576,1024,527834,3,33088,1048576,32768,1048576,4096
findstr.exe,http://www.thereefrestaurant.com/wp-content/plugins/lightbox-gallery/lightbox-gallery.css,224,9,0,20992,40448,0,8070,4096,24576,512,6,1,6,1,6,1,73728,1024,127090,3,33088,262144,8192,1048576,4096
fsutil.exe,http://chinesevie.com/index.php?option=com_content&view=category&id=43&Itemid=223&lang=en,224,9,0,65536,8192,0,62307,4096,69632,512,6,1,6,1,6,1,81920,1024,85959,3,33088,262144,8192,1048576,4096
rebuildSearchIndex.exe,http://3cf.ru/2015/03/04/passajiry-pererezali-gorlo-na-paveleckom-vokzale-za-zamechanie-o-shyme/,224,9,0,3584,3072,0,5244,4096,8192,512,6,1,6,1,6,1,20480,1024,62912,3,33088,262144,8192,1048576,4096
rebuildSearchIndex.exe,http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/style.css,224,9,0,3584,3072,0,5244,4096,8192,512,6,1,6,1,6,1,20480,1024,40018,3,33088,262144,8192,1048576,4096
rebuildSearchIndex.exe,http://adinamed.com/news/index.php?page=6&catid=0&myord=uptime&myshownums=&showtj=&showdate=&author=&key=,224,9,0,3584,3072,0,5244,4096,8192,512,6,1,6,1,6,1,20480,1024,55164,3,33088,262144,8192,1048576,4096
rebuildSearchIndex.exe,http://3cf.ru/2015/07/20/v-etom-gody-elektronnaia-kommerciia-vyrastet-na-10-15/,224,9,0,3584,3072,0,5244,4096,8192,512,6,1,6,1,6,1,20480,1024,8287,3,33088,262144,8192,1048576,4096
invalidateFntcache.exe,http://golfsource.us/index.php?option=com_content&view=article&id=4:golf-instruction&catid=1:main-content-category&Itemid=4,224,9,0,3584,3072,0,5327,4096,8192,512,6,1,6,1,6,1,20480,1024,40284,3,33088,262144,8192,1048576,4096
invalidateFntcache.exe,http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,3584,3072,0,5327,4096,8192,512,6,1,6,1,6,1,20480,1024,52787,3,33088,262144,8192,1048576,4096
invalidateFntcache.exe,http://img10.360buyimg.com/n0/jfs/t238/240/1240096172/288622/38bbeb6/53f83433Neffd5539.jpg,224,9,0,3584,3072,0,5327,4096,8192,512,6,1,6,1,6,1,20480,1024,49398,3,33088,262144,8192,1048576,4096
invalidateFntcache.exe,http://www.mt6669.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,224,9,0,3584,3072,0,5327,4096,8192,512,6,1,6,1,6,1,20480,1024,8492,3,33088,262144,8192,1048576,4096
fsutil.exe,http://hotlinegsm.com/products/mobile-and-tablet/sony-ericsson-live-with-walkman-detail,224,9,0,66048,8192,0,62633,4096,73728,512,6,1,6,1,6,1,86016,1024,89402,3,33088,262144,8192,1048576,4096
SetIEInstalledDate.exe,http://9779.info/%E7%A2%8E%E5%B8%83%E5%A4%B4%E5%88%B6%E4%BD%9C%E8%B4%B4%E7%94%BB/,224,9,0,58880,19456,0,17442,4096,65536,512,6,1,6,1,6,1,90112,1024,103422,3,33088,262144,8192,1048576,4096
ConfigureIEOptionalComponents.exe,http://9779.info/%E8%BF%90%E5%8A%A8%E4%BC%9A%E5%84%BF%E7%AB%A5%E7%94%BB%E4%BD%9C%E5%93%81/,224,9,0,71680,19968,0,26428,4096,77824,512,6,1,6,1,6,1,102400,1024,139328,3,33088,262144,8192,1048576,4096
ConfigureIEOptionalComponents.exe,http://www.vilagnomad.com/wp-content/themes/central/css/stylesheet.min.css?ver=3.9.6,224,10,0,75264,22016,0,37177,4096,81920,512,6,1,6,1,6,1,106496,1024,147768,3,33088,262144,8192,1048576,4096
iexplore.exe,http://9779.info/%E4%BA%91%E6%9C%B5%20%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,41472,624128,0,7322,4096,159744,512,6,1,6,1,5,1,679936,1024,722458,2,32832,1048576,57344,1048576,4096
iexplore.exe,shadyacresminis.bravepages.com,224,9,0,41472,624128,0,7322,4096,159744,512,6,1,6,1,5,1,679936,1024,720044,2,32832,1048576,57344,1048576,4096
ConfigureIEOptionalComponents.exe,http://9779.info/%E6%B0%91%E6%97%8F%E5%B8%83%E8%89%BA%E8%B4%B4%E7%94%BB/,224,9,0,71680,19968,0,26396,4096,77824,512,6,1,6,1,6,1,102400,1024,103415,3,33088,262144,8192,1048576,4096
isintsup.exe,http://i3.17173cdn.com/2fhnvk/YWxqaGBf/outcms/DijOlXbjzmshgAC.jpg,224,9,0,9728,8704,0,9795,4096,16384,512,6,1,6,1,5,2,32768,1024,34691,3,33088,262144,8192,1048576,4096
iscsicli.exe,vermeer-oomens.nl,224,9,0,33280,127488,0,32517,4096,40960,512,6,1,6,1,6,1,176128,1024,182927,3,33088,262144,8192,1048576,4096
IMSCPROP.exe,http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/yellow-style.css,224,9,0,54784,35840,0,40992,4096,61440,512,6,1,6,1,6,1,102400,1024,92998,2,33088,262144,8192,1048576,4096
tzupd.exe,http://9779.info/%E5%B0%8F%E7%8F%AD%E5%85%83%E6%97%A6%E7%BB%98%E7%94%BB%E4%BD%9C%E5%93%81/,224,9,0,34304,6656,0,25864,4096,40960,512,6,1,6,1,6,1,53248,1024,42116,3,33088,262144,8192,1048576,4096
tzupd.exe,http://9779.info/%E7%94%A8%E6%B5%B7%E6%A3%89%E7%BA%B8%E5%81%9A%E6%89%8B%E5%B7%A5%E8%B4%B4%E7%94%BB/,224,9,0,34304,6656,0,25864,4096,40960,512,6,1,6,1,6,1,53248,1024,94503,3,33088,262144,8192,1048576,4096
tzupd.exe,http://chinacxyy.com/newscodejs.asp?lm2=202&list=10&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,224,9,0,34304,6656,0,25864,4096,40960,512,6,1,6,1,6,1,53248,1024,91695,3,33088,262144,8192,1048576,4096
tzupd.exe,uuw0l8repa3b.stream,224,9,0,34304,6656,0,25864,4096,40960,512,6,1,6,1,6,1,53248,1024,62595,3,33088,262144,8192,1048576,4096
tzupd.exe,http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,34304,6656,0,25864,4096,40960,512,6,1,6,1,6,1,53248,1024,59094,3,33088,262144,8192,1048576,4096
tzupd.exe,http://9779.info/%E7%8E%B0%E4%BB%A3%E6%8B%9B%E8%B4%B4%E7%94%BB%E8%AE%BE%E8%AE%A1/,224,9,0,34304,6656,0,25737,4096,40960,512,6,1,6,1,6,1,53248,1024,101477,3,33088,262144,8192,1048576,4096
CIDAEMON.EXE,http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,224,9,0,9216,5632,0,7356,4096,16384,512,6,1,6,1,5,0,28672,1024,70144,3,33088,262144,16384,1048576,4096
CISVC.EXE,http://bjpgqsc.com/jypt/class/?0.html&page=4&showtj=&showhot=&key=,224,9,0,15872,4096,0,6249,4096,20480,512,6,1,6,1,6,1,32768,1024,45156,2,33088,262144,16384,1048576,4096
msfeedssync.exe,http://9779.info/%E8%93%9D%E8%89%B2%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,8192,4608,0,7228,4096,12288,512,6,1,6,1,5,1,24576,1024,67973,2,33088,262144,8192,1048576,4096
RegisterIEPKEYs.exe,hoteliracematravel.com.br,224,9,0,64512,19968,0,17841,4096,69632,512,6,1,6,1,6,1,94208,1024,111419,3,33088,262144,8192,1048576,4096
RegisterIEPKEYs.exe,http://www.xpj5988.com/pages/novice/register.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,224,9,0,64512,19968,0,17873,4096,69632,512,6,1,6,1,6,1,94208,1024,93516,3,33088,262144,8192,1048576,4096
mshta.exe,http://lofeier.com/js/standard.js?rte=1&tm=2&dn=lofeier.com&tid=1020,224,9,0,34304,14848,0,10893,4096,40960,512,6,1,6,1,5,1,61440,1024,69636,2,32832,1048576,4096,1048576,4096
msfeedssync.exe,http://www.tunatekstil.net/hands/fashion.ashx?theme=newyork&skin=standart&lan=tr,224,9,0,8192,4608,0,7228,4096,12288,512,6,1,6,1,5,1,24576,1024,61490,2,33088,262144,8192,1048576,4096
ielowutil.exe,http://3cf.ru/2015/07/20/rossii-stoilo-by-zashitit-finansy-iz-za-dela-ukosa/,224,9,0,9728,105984,0,9223,4096,16384,512,6,1,6,1,6,1,126976,1024,128677,2,33088,262144,8192,1048576,4096
ExtExport.exe,http://9779.info/%E7%BE%8E%E6%9C%AF%E5%8D%A1%E7%BA%B8%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,224,9,0,128000,17920,0,118742,4096,135168,512,6,1,6,1,5,1,159744,1024,198377,2,33088,262144,8192,1048576,4096
ieUnatt.exe,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%83%8C%E6%99%AF%E5%A2%99%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,108544,32768,0,57609,4096,114688,512,6,1,6,1,6,1,151552,1024,173285,3,33088,262144,8192,1048576,4096
ieUnatt.exe,http://youkuedu.com/index.php/examination/356-2015-01-14-06-36-41,224,9,0,108544,32768,0,57641,4096,114688,512,6,1,6,1,6,1,151552,1024,168184,3,33088,262144,8192,1048576,4096
PDMSetup.exe,http://widget.weibo.com/relationship/followbutton.php?btn=light&style=2&uid=18669912185&width=136&height=24&language=zh_cn,224,9,0,60928,20480,0,21616,4096,65536,512,6,1,6,1,6,1,90112,1024,114788,3,33088,262144,8192,1048576,4096
PDMSetup.exe,http://jornalistasdeangola.com/wp-content/themes/nu-white/style.css?ver=4.2.2,224,9,0,60928,20480,0,21648,4096,65536,512,6,1,6,1,6,1,90112,1024,90719,3,33088,262144,8192,1048576,4096
PDMSetup.exe,http://dl2.appzona.net/torrentino/ZonaWebSetup.exe?id=950942&hash=5,224,10,0,64512,19456,0,26910,4096,69632,512,6,1,6,1,6,0,94208,1024,86942,3,33088,262144,8192,1048576,4096
ieinstal.exe,http://3cf.ru/2015/07/21/kiev-i-opolchency-dogovorilis-ob-otvode-vooryjenii-do-100-mm/,224,9,0,155136,218112,0,143392,4096,159744,512,6,1,6,1,6,1,385024,1024,403632,2,32832,262144,8192,1048576,4096
WMSvc.exe,http://www.chinajiaoan.cn/article/uploadfiles/201111/2011112721411448.jpg,224,9,0,6144,4608,0,7133,4096,12288,512,6,1,6,1,6,1,24576,1024,10008,3,33088,262144,8192,1048576,4096
InetMgr6.exe,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131011/194.html,224,9,0,6144,17920,0,7172,4096,12288,512,6,1,6,1,6,1,36864,1024,54492,2,33088,262144,8192,1048576,4096
InetMgr.exe,http://www.wu8188.com/cl/tpl/five-star/ver1/css/five-star.css?v=ver15.32,224,9,0,7680,117760,0,7141,4096,12288,512,6,1,6,1,5,1,135168,1024,130463,2,33088,262144,8192,1048576,4096
inetinfo.exe,http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,224,9,0,9216,4608,0,10156,4096,16384,512,6,1,6,1,6,1,28672,1024,28158,2,33088,262144,32768,1048576,4096
appcmd.exe,uhlandstrasse.de,224,9,0,146432,12288,0,49217,4096,151552,512,6,1,6,1,6,1,167936,1024,190099,3,33088,262144,8192,1048576,4096
aspnetca.exe,http://haishundl.com/a/qinpengqipaiguanfangxiazai/20131014/226.html,224,9,0,184832,14848,0,63457,4096,192512,512,6,1,6,1,6,1,212992,1024,250641,3,33088,262144,8192,1048576,4096
iisreset.exe,http://www.xpj5988.com/gamerule_baccart.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,224,9,0,10240,4608,0,11049,4096,16384,512,6,1,6,1,6,1,28672,1024,63845,3,33088,262144,8192,1048576,4096
iisrstas.exe,http://image55.360doc.com/DownloadImg/2012/11/0621/28046356_60.jpg,224,9,0,20480,10752,0,13043,4096,24576,512,6,1,6,1,6,1,40960,1024,50403,2,33088,262144,8192,1048576,4096
iissetup.exe,http://9779.info/%E5%88%9D%E4%B8%AD%E7%A7%91%E6%8A%80%E7%BB%98%E7%94%BB/,224,9,0,225792,16896,0,96579,4096,233472,512,6,1,6,1,6,1,258048,1024,303618,3,33088,262144,8192,1048576,4096
appcmd.exe,http://9779.info/%E5%B9%BF%E5%91%8A%E6%8B%9B%E8%B4%B4%E7%94%BB%E7%8E%AF%E4%BF%9D%E5%9B%BE%E7%89%87/,224,9,0,146432,12288,0,49217,4096,151552,512,6,1,6,1,6,1,167936,1024,202908,3,33088,262144,8192,1048576,4096
aspnetca.exe,syakhroni.blog.unissula.ac.id/admin/file.php,224,9,0,184832,14848,0,63457,4096,192512,512,6,1,6,1,6,1,212992,1024,223375,3,33088,262144,8192,1048576,4096
iissetup.exe,http://chinesevie.com/index.php?option=com_content&view=article&id=207%3Achinese-menu&catid=117%3Achinese-menu&Itemid=315&lang=en,224,9,0,226816,16896,0,97129,4096,233472,512,6,1,6,1,6,1,258048,1024,252785,3,33088,262144,8192,1048576,4096
ExtExport.exe,http://9779.info/%E7%94%B5%E8%A7%86%E5%A2%99%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,224,9,0,127488,17920,0,118358,4096,135168,512,6,1,6,1,5,1,159744,1024,157886,2,33088,262144,8192,1048576,4096
ieinstal.exe,http://file.qlteacher.com/upload/gz2010/images/1007/29/164754248.jpg,224,9,0,49664,207360,0,38156,4096,57344,512,6,1,6,1,6,1,270336,1024,283635,2,32832,262144,8192,1048576,4096
IMCCPHR.exe,http://www.028dayu.com/uploadfile/2013/0105/20130105013344994.jpg,224,9,0,89600,197632,0,76130,4096,94208,512,6,1,6,1,6,1,299008,1024,308612,2,33088,262144,8192,1048576,4096
MuiUnattend.exe,http://jornalistasdeangola.com/wp-content/themes/nu-white/style.css?ver=4.2.2,224,9,0,60928,10240,0,49023,4096,65536,512,6,1,6,1,6,1,81920,1024,128579,3,33088,262144,8192,1048576,4096
isoburn.exe,http://www.0068555.com/cl/tpl/yh5588/ver3/css/yh5588.css?v=ver31.32,224,9,0,26624,59904,0,26168,4096,32768,512,6,1,6,1,6,1,98304,1024,102967,2,33088,262144,8192,1048576,4096
msiexec.exe,http://www.0068555.com/cl/tpl/commonFile/css/jquery-ui/sunny/jquery-ui-1.8.21.custom.css?v=ver31.32,224,9,0,52736,20992,0,15792,4096,77824,512,6,1,6,1,5,0,81920,1024,138605,2,33088,262144,8192,1048576,4096
lpksetup.exe,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/2.html,224,9,0,339456,156160,0,190849,4096,344064,512,6,1,6,1,6,1,503808,1024,530682,2,33088,262144,8192,1048576,4096
lpremove.exe,http://host66.hostmonster.com/suspended.page/disabled.cgi/cf-host.com,224,9,0,50688,10752,0,35186,4096,57344,512,6,1,6,1,6,1,73728,1024,82951,3,33088,262144,8192,1048576,4096
lsass.exe,http://www.newstudy.net/community/Web_nMngr.aspx?pn=10&acaidx=0&board_idx=338&sflag=1&mflag=NOT&where_s=n_Sub&keyword_s=,224,9,0,16896,4096,0,12093,4096,20480,512,6,1,6,1,6,1,36864,1536,24979,2,33088,262144,24576,1048576,4096
lsass.exe,meidianahijab.id,224,9,0,16896,4096,0,12093,4096,20480,512,6,1,6,1,6,1,36864,1536,53008,2,33088,262144,24576,1048576,4096
lsass.exe,http://cltmusic.com/wp-content/uploads/formidable/css/formidablepro.css,224,9,0,16896,4096,0,12093,4096,20480,512,6,1,6,1,6,1,36864,1536,75917,2,33088,262144,24576,1048576,4096
lsass.exe,http://wangqiao365.com/e/wap/list.php?classid=3&style=0&bclassid=0,224,9,0,16896,4096,0,12085,4096,20480,512,6,1,6,1,6,1,36864,1536,58646,2,33088,262144,24576,1048576,4096
MdSched.exe,http://9779.info/%E6%9C%89%E5%85%B3%E6%8A%A4%E7%90%86%E7%9A%84%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,54272,77824,0,14693,4096,61440,512,6,1,6,1,6,1,143360,1024,138696,2,33088,262144,8192,1048576,4096
mqbkup.exe,http://goldcity888.com/theme/topic/ironman/ironman_files/style.css,224,9,0,38400,5120,0,33000,4096,45056,512,6,1,6,1,6,1,57344,1024,84513,3,33088,262144,8192,1048576,4096
mqsvc.exe,http://www.mt6669.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,224,9,0,5120,3072,0,5333,4096,12288,512,6,1,6,1,6,1,24576,1024,58213,3,33088,262144,65536,1048576,4096
mblctr.exe,http://hotlinegsm.com/products/mobile-and-tablet/blackberry-bold-touch-9900-detail,224,9,0,128000,814592,0,106731,4096,135168,512,6,1,6,1,6,1,958464,1536,962068,2,33088,262144,8192,1048576,4096
MigSetup.exe,http://9779.info/%E9%A3%9F%E5%93%81%E5%AE%89%E5%85%A8%E5%84%BF%E7%AB%A5%E7%94%BB%E4%BD%9C%E5%93%81/,224,9,0,46080,103424,0,30186,4096,53248,512,6,1,6,1,5,0,163840,1024,170481,2,33088,262144,8192,1048576,4096
PresentationSettings.exe,http://www.0068555.com/cl/tpl/commonFile/css/jquery-ui/sunny/jquery-ui-1.8.21.custom.css?v=ver31.32,224,9,0,56832,114176,0,54645,4096,61440,512,6,1,6,1,6,1,180224,1024,185275,2,33088,262144,8192,1048576,4096
wmpconfig.exe,http://9779.info/%E7%81%AB%E6%9F%B4%E8%B4%B4%E7%94%BB%E9%BB%91%E5%9B%BE%E7%89%87/,224,9,0,3584,97792,0,5473,4096,8192,512,6,1,6,1,6,1,114688,1024,149856,2,33088,262144,8192,1048576,4096
